Year (N);ISO;Rank N;Score N;Score N without the exactions;Score N with the exactions;Score exactions;Rank N-1;Score N-1;Rank evolution;FR_country;EN_country;ES_country;AR_country;FA_country;Zone
2002;KGZ;98;31,75;;;;;;;Kirghizstan;Kyrgyzstan;Kirguistán;قرغيزستان;قرقیزستان;EEAC
2002;JOR;99;33,5;;;;;;;Jordanie;Jordan;Jordania;الأردن;اردن;MENA
2002;TUR;100;33,5;;;;;;;Turquie;Turkey;Turquía;تركيا;ترکیه;EEAC
2002;AZE;101;34,5;;;;;;;Azerbaïdjan;Azerbaijan;Azerbaiyán;أذربيجان;آذربایجان;EEAC
2002;EGY;102;34,5;;;;;;;Égypte;Egypt;Egipto;مصر;مصر;MENA
2002;YEM;103;34,75;;;;;;;Yémen;Yemen;Yemen;اليمن;یمن;MENA
2002;AFG;104;35,5;;;;;;;Afghanistan;Afghanistan;Afganistán;أفغانستان;افغانستان;Asie-Pacifique
2002;SDN;105;36;;;;;;;Soudan;Sudan;Sudán;السودان;سودان;Afrique
2002;HTI;106;36,5;;;;;;;Haïti;Haiti;Haití;هايتي;هايیتی;Amériques
2002;ETH;107;37,5;;;;;;;Éthiopie;Ethiopia;Etiopía;أثيوبيا;اتیوپی;Afrique
2002;RWA;108;37,5;;;;;;;Rwanda;Rwanda;Ruanda;رواندا;روندا;Afrique
2002;LBR;109;37,75;;;;;;;Liberia;Liberia;Liberia;ليبيريا;لیبریا;Afrique
2002;MYS;110;37,83;;;;;;;Malaisie;Malaysia;Malasia;ماليزيا;مالزی;Asie-Pacifique
2002;BRN;111;38;;;;;;;Brunei;Brunei Darussalam;Brunéi;بروناي;برونی;Asie-Pacifique
2002;UKR;112;40;;;;;;;Ukraine;Ukraine;Ucrania;أوكرانيا;اوکراين;EEAC
2002;COD;113;40,75;;;;;;;RD Congo;The Democratic Republic Of The Congo;RD Congo;جمهورية الكونغو الديمقراطية;جمهوری دمکراتیک کنگو;Afrique
2002;COL;114;40,83;;;;;;;Colombie;Colombia;Colombia;كولومبيا;کلمبیا;Amériques
2002;MRT;115;41,33;;;;;;;Mauritanie;Mauritania;Mauritania;موريتانيا;موریتانی;Afrique
2002;KAZ;116;42;;;;;;;Kazakhstan;Kazakhstan;Kazajistán;كازاخستان;قزاقستان;EEAC
2002;GNQ;117;42,75;;;;;;;Guinée équatoriale;Equatorial Guinea;Guinea Ecuatorial;غينيا الاستوائية;گینه اکوادور;Afrique
2002;BGD;118;43,75;;;;;;;Bangladesh;Bangladesh;Bangladés;بنغلاديش;بنگلادش;Asie-Pacifique
2002;PAK;119;44,67;;;;;;;Pakistan;Pakistan;Pakistán;باكستان;پاکستان;Asie-Pacifique
2002;UZB;120;45;;;;;;;Ouzbékistan;Uzbekistan;Uzbekistán;أوزبكستان;اوزبکستان;EEAC
2002;RUS;121;48;;;;;;;Russie;Russian Federation;Rusia;روسيا;روسیه;EEAC
2002;IRN;122;48,25;;;;;;;Iran;Islamic Republic of Iran;Irán;إيران;ایران;MENA
2002;ZWE;123;48,25;;;;;;;Zimbabwe;Zimbabwe;Zimbabue;زيمبابوي;زیمبابوه;Afrique
2002;BLR;124;52,17;;;;;;;Bélarus;Belarus;Belarús;روسيا البيضاء;روسیه سفید;EEAC
2002;SAU;125;62,5;;;;;;;Arabie saoudite;Saudi Arabia;Arabia Saudita;المملكة العربية السعودية;عربستان سعودی;MENA
2002;SYR;126;62,83;;;;;;;Syrie;Syrian Arab Republic;Siria;سوريا;سوریه;MENA
2002;NPL;127;63;;;;;;;Népal;Nepal;Nepal;نيبال;نپال;Asie-Pacifique
2002;TUN;128;67,75;;;;;;;Tunisie;Tunisia;Túnez;تونس;تونس;MENA
2002;LBY;129;72,5;;;;;;;Libye;Libya;Libia;ليبيا;لیبی;MENA
2002;IRQ;130;79;;;;;;;Irak;Iraq;Irak;العراق;عراق;MENA
2002;VNM;131;81,25;;;;;;;Viêt Nam;Vietnam;Vietnam;فيتنام;ویتنام;Asie-Pacifique
2002;ERI;132;83,67;;;;;;;Érythrée;Eritrea;Eritrea;إريتريا;اریتره;Afrique
2002;LAO;133;89;;;;;;;Laos;Lao People's Democratic Republic;Laos;لاوس;لائوس;Asie-Pacifique
2002;CUB;134;90,25;;;;;;;Cuba;Cuba;Cuba;كوبا;کوبا;Amériques
2002;BTN;135;90,75;;;;;;;Bhoutan;Bhutan;Bután;بوتان;بوتان;Asie-Pacifique
2002;TKM;136;91,5;;;;;;;Turkménistan;Turkmenistan;Turkmenistán;تركمانستان;ترکمنستان;EEAC
2002;MMR;137;96,83;;;;;;;Birmanie;Myanmar;Birmania;بورما;برمه;Asie-Pacifique
2002;CHN;138;97;;;;;;;Chine;China;China;الصين;چین;Asie-Pacifique
2002;PRK;139;97,5;;;;;;;Corée du Nord;Democratic People's Republic of Korea;Corea del Norte;كوريا الشمالية;کره شمالی;Asie-Pacifique
